Wall time,Step,Value
1554965027.1836631,218108,188.0729522705078
1554965058.3591073,218678,192.15773010253906
1554965090.8707244,219131,198.25326538085938
1554965090.8712618,219174,192.15977478027344
1554965090.871296,219198,187.9758758544922
1554965090.871779,219244,198.37025451660156
1554965153.8592243,220258,-168.56390380859375
1554965153.8596833,220302,180.70819091796875
1554965184.4806273,220704,198.2740020751953
1554965184.4808037,220794,192.15977478027344
1554965213.7954898,221248,-155.76124572753906
1554965308.4316082,222863,180.7086639404297
1554965308.4317987,222840,152.10696411132812
1554965340.6471434,223344,187.71604919433594
1554965370.8295202,223908,180.7086639404297
1554965370.8296254,223990,173.00355529785156
1554965401.4572194,224516,167.01451110839844
1554965401.4578683,224527,198.29635620117188
1554965468.7182508,225553,152.10696411132812
1554965468.71879,225478,180.7086639404297
1554965503.1631665,226056,180.70941162109375
1554965503.163467,226108,198.2941131591797
1554965503.1636086,226050,187.9142608642578
1554965538.0493984,226560,152.20086669921875
1554965538.0494623,226588,192.15773010253906
1554965538.0498295,226577,188.55209350585938
1554965567.5352283,227119,152.03260803222656
1554965567.5359104,227165,167.01451110839844
1554965598.250538,227688,188.2408905029297
1554965630.7134144,228111,188.10511779785156
1554965630.7136595,228107,192.15225219726562
1554965661.3667016,228708,173.00355529785156
1554965691.52413,229178,167.01451110839844
1554965722.242643,229695,152.0644073486328
1554965722.2432024,229757,173.00355529785156
1554965752.2380252,230267,173.00355529785156
1554965782.92743,230860,198.18345642089844
1554965813.5670314,231288,173.00328063964844
1554965843.8706164,231892,198.2941131591797
1554965874.8039815,232372,187.3508758544922
1554965936.914106,233475,192.15977478027344
1554965936.9142225,233440,152.1568145751953
1554965967.1141613,233914,198.2740020751953
1554965967.1146834,233982,167.01451110839844
1554966024.982722,234980,166.37930297851562
1554966055.3914046,235499,180.7086639404297
1554966055.392076,235583,152.03111267089844
1554966089.389921,236123,180.7086639404297
1554966089.390587,236022,188.53749084472656
1554966123.5541,236653,188.00537109375
1554966154.9052875,237085,167.01739501953125
1554966185.8363717,237613,172.94320678710938
1554966246.0453255,238689,180.7086639404297
1554966246.0454302,238755,180.7098388671875
1554966276.229687,239298,167.01451110839844
1554966276.2299902,239202,152.20326232910156
1554966337.608989,240278,188.52064514160156
1554966337.6092968,240359,192.15977478027344
1554966430.0342653,241937,198.2941131591797
1554966430.0348597,241911,152.10696411132812
1554966461.3387518,242380,188.0589599609375
1554966461.3393583,242463,198.27716064453125
1554966461.3395047,242431,152.11537170410156
1554966491.2600842,242991,152.10696411132812
1554966522.2673938,243468,188.54757690429688
1554966522.2680442,243502,198.2941131591797
1554966552.9206583,244052,192.15977478027344
1554966552.9207253,243945,152.11537170410156
1554966552.9208336,244039,152.10696411132812
1554966613.0368102,245048,188.38511657714844
1554966613.0370696,245063,173.00328063964844
1554966644.3634892,245552,198.2941131591797
1554966644.3640788,245606,180.7086639404297
1554966675.6235662,246080,152.04287719726562
1554966735.4488497,247218,152.10696411132812
1554966765.305706,247756,188.54757690429688
1554966765.3062766,247663,198.2941131591797
1554966827.5986075,248756,152.10696411132812
1554966858.705653,249294,173.00328063964844
1554966858.7057452,249343,167.01739501953125
1554966920.311544,250305,-168.91751098632812
1554966951.6721125,250927,192.16055297851562
1554967074.5371063,252919,198.2334442138672
1554967132.4957294,254014,167.01451110839844
1554967162.5557187,254589,188.53749084472656
1554967162.5561073,254615,173.00328063964844
1554967193.910013,255033,180.7086639404297
1554967193.9101002,255066,198.29443359375
1554967193.9108763,255141,188.54757690429688
1554967224.6195652,255575,173.00328063964844
1554967255.4890027,256193,192.15977478027344
1554967255.4895918,256097,167.01451110839844
1554967285.6427326,256655,188.55316162109375
1554967285.6429734,256626,198.2941131591797
1554967285.6435876,256722,188.10511779785156
1554967316.3620307,257201,152.15243530273438
1554967346.943925,257776,152.11732482910156
1554967377.0018933,258277,152.13638305664062
1554967437.5456033,259322,198.22189331054688
1554967468.906842,259863,152.14215087890625
1554967499.6897287,260360,167.01451110839844
1554967499.6900182,260408,180.70941162109375
1554967499.6904652,260430,173.00355529785156
1554967561.729563,261430,-168.56390380859375
1554967625.343825,262522,167.01451110839844
1554967659.1837583,263016,198.2941131591797
1554967659.1841276,263061,188.11573791503906
1554967690.3415296,263504,152.03260803222656
1554967690.3416135,263527,198.2941131591797
1554967690.342454,263536,152.2875213623047
1554967720.7442317,264095,188.01327514648438
1554967720.7444952,264010,152.15243530273438
1554967751.0785198,264574,173.00328063964844
1554967781.839687,265175,152.12989807128906
1554967781.8405285,265135,188.55209350585938
1554967813.1553092,265625,180.7086639404297
1554967813.1556935,265585,192.15773010253906
1554967813.1557302,265609,187.9320068359375
1554967844.5665777,266121,152.11537170410156
1554967875.040256,266710,152.1733856201172
1554967905.6317046,267277,188.55772399902344
1554967905.6317928,267225,146.99961853027344
1554967905.6324947,267265,188.54898071289062
1554967967.0854447,268256,167.01739501953125
1554967967.0860562,268347,152.00137329101562
1554967997.8548455,268864,180.70819091796875
1554967997.8550434,268823,198.2740020751953
1554968029.5235188,269343,173.00355529785156
1554968029.5240798,269388,192.2051239013672
1554968029.524428,269327,188.16006469726562
1554968061.7278132,269885,180.7086639404297
